lncRNA,score
Gm12514,6.180501965090048e-05
4933406I18Rik,6.178250999882883e-05
A730081D07Rik,6.163236314125412e-05
5830444B04Rik,6.12932853542558e-05
Gm15581,6.104500312349263e-05
Gm17058,6.088532164739128e-05
AV039307,6.0751553879910234e-05
1700091E21Rik,6.059652002361077e-05
4930405D11Rik,6.0537366835267505e-05
A230072C01Rik,6.047577246576316e-05
Gm8378,6.042413124304625e-05
Pisd-ps1,6.0357006891997415e-05
E130102H24Rik,6.0266279438964e-05
1700006P19Rik,6.0154637114837084e-05
Gm2245,6.014500145133051e-05
Gm17029,6.002636273201772e-05
Gm16586,5.9996521432008505e-05
Gm11978,5.982925984342572e-05
Gm15938,5.9784996864908344e-05
Gm13490,5.9595086013460075e-05
1700020I14Rik,5.955787253053551e-05
Gm12296,5.94532099165358e-05
Gm15680,5.924713791014113e-05
Gm13890,5.9218467681513404e-05
Gm16320,5.9180179358279204e-05
linc1509,5.917508064053873e-05
4933431K23Rik,5.904181335644085e-05
Gm13847,5.88269782065812e-05
Atp10d,5.87195142036497e-05
A730090N16Rik,5.8687088138820355e-05
Trmt61b,5.823814102345357e-05
A930012L18Rik,5.798628418244272e-05
4933423P22Rik,5.7970272392922436e-05
Gm15491,5.794010660538239e-05
2810008D09Rik,5.7926301675505046e-05
2900056M20Rik,5.7904920860531254e-05
Zfp133-ps,5.7897591713068495e-05
B230216N24Rik,5.769568986144488e-05
Gm13481,5.7585571325153845e-05
Gm15398,5.731361589334966e-05
Gm15336,5.7138072605158845e-05
R74862,5.696714046649026e-05
Gm10649,5.6918587378338405e-05
Gm15816,5.673066240201591e-05
Gm15623,5.666424142913701e-05
5430405H02Rik,5.6627988091331315e-05
Gm13912,5.644498595536948e-05
Gm13629,5.637883064062077e-05
2410133F24Rik,5.634319487909333e-05
Gm15415,5.610482800527376e-05
Gm20536,5.60242253747452e-05
A530013C23Rik,5.590941986556593e-05
Gm15347,5.588431271248829e-05
Gm14471,5.5746405726163107e-05
BC023719,5.5681822355440496e-05
NONMMUG007313,5.559633397802863e-05
5430417L22Rik,5.5502547871104046e-05
Gm15559,5.540867348130021e-05
1700024P03Rik,5.524144457233228e-05
Gm17215,5.5193640713197834e-05
Gm14820,5.481454823148854e-05
Rmst,5.4809589714469446e-05
Gm16093,5.4739028431496495e-05
2810403D21Rik,5.4733315559127215e-05
2310014F06Rik,5.4549876192045915e-05
4930556N13Rik,5.4501118031527733e-05
4930525G20Rik,5.422434895470444e-05
Ptprd,5.382049639228691e-05
Gm16163,5.381983766601136e-05
Neat1,5.370284640151624e-05
Gm20457,5.34091196905484e-05
Dlx1as,5.3150720161007194e-05
Gm15406,5.30646903084505e-05
Gm15414,5.305278940194249e-05
Gm13634,5.298137645524352e-05
Has2as,5.296661749496935e-05
BC039771,5.2954652726779285e-05
Gm9929,5.283148499532378e-05
D330022K07Rik,5.275905689988531e-05
Gm15738,5.2678527331885636e-05
Gm11973,5.2650988960451386e-05
C530005A16Rik,5.255490858732157e-05
Gm17036,5.25322446764093e-05
Gm10863,5.234525264438547e-05
4930445B16Rik,5.2166832436304155e-05
Gm13830,5.209394234223518e-05
0610040F04Rik,5.190702935340243e-05
Gm10658,5.1786941787780203e-05
Gm10701,5.174626497294888e-05
Gm13832,5.173295386718492e-05
8430429K09Rik,5.1650467100460004e-05
Gm14372,5.159029315913299e-05
Wbscr25,5.1546809218727906e-05
4930581F22Rik,5.150796337937265e-05
2010012P19Rik,5.1354905429913245e-05
Gm15338,5.132281401012916e-05
Gm16751,5.130393672818449e-05
Gm12207,5.129864801535012e-05
Gm2415,5.1223524559330117e-05
4833417C18Rik,5.1099444302353575e-05
8030451A03Rik,5.09388182203565e-05
Gm16083,5.087457376964973e-05
9230114K14Rik,5.0859441202547616e-05
Gm17057,5.084990124149356e-05
Gm16759,5.061775008092912e-05
Gm11476,5.055727028355822e-05
Gm1992,5.047872487831302e-05
Gm13067,5.0324314093937425e-05
Gm15337,5.0229503182746185e-05
BC065397,5.013655364299736e-05
Camk1d,5.0089760190906346e-05
Camta1,5.0089760190906346e-05
Zbtb20,5.0089760190906346e-05
Gm13610,4.99997736106968e-05
Gm16832,4.997615207854898e-05
BB557941,4.9953775463345136e-05
Gm15983,4.994677426574553e-05
Gm15246,4.988034562750265e-05
Nkx2-2as,4.986166642781763e-05
A530058N18Rik,4.9777877029439735e-05
4930594M22Rik,4.954626069571286e-05
C330013F16Rik,4.950241228126126e-05
9330158H04Rik,4.948004802058164e-05
linc1388,4.944621624949245e-05
Gm20529,4.941174381281424e-05
9130024F11Rik,4.938129638266337e-05
1700006D18Rik,4.918565048772157e-05
4930448K12Rik,4.9050857649194705e-05
Gm12132,4.902600464649983e-05
Gm16268,4.882764533740542e-05
8430403D17Rik,4.882468668341863e-05
Gm12971,4.877868435714878e-05
Gm13558,4.876279631612232e-05
4930556G01Rik,4.872887315777828e-05
Gnas,4.864281648233041e-05
4930471I20Rik,4.85020940693143e-05
Mir22hg,4.834302424354813e-05
E230016M11Rik,4.8268394155324386e-05
4930556N08Rik,4.8242273720440075e-05
1700001G01Rik,4.823277271389172e-05
Gm16343,4.816386729012724e-05
AC104908.1,4.798464538749044e-05
Gm15718,4.794798643299263e-05
8030453O22Rik,4.78755717333267e-05
Gm13856,4.7790268908629544e-05
4930517O19Rik,4.7626340677185194e-05
Gm15964,4.758671078394563e-05
4930524L23Rik,4.7475071011945295e-05
Ppp3ca,4.7469670039183265e-05
Gm13589,4.7457761925333904e-05
Kcnip1,4.741320587885921e-05
Rps8,4.741320587885921e-05
AC122932.1,4.7398904722899776e-05
Gm17021,4.730889682322042e-05
A230006K03Rik,4.729584032001971e-05
linc1335,4.726848713800821e-05
Gm16068,4.7219804137300465e-05
F630206G17Rik,4.715383728086471e-05
U7,4.709729060364693e-05
Gm13938,4.7068591239233405e-05
Gm13520,4.699728070513768e-05
Ctbp2,4.688848155020603e-05
Gm14023,4.686771896925377e-05
0610009E02Rik,4.680500660238212e-05
Gm17077,4.670742398979136e-05
Gm12743,4.660959435325791e-05
Nisch,4.6607327746962995e-05
Gm13986,4.652957833889351e-05
NONMMUG013725,4.634077336131145e-05
lincRNA-Cox2,4.6296039526768474e-05
Pisd-ps2,4.628845721785139e-05
Scarna6,4.616224129644027e-05
Gm15788,4.615961390414068e-05
linc1288,4.6046101280214385e-05
Gm11266,4.585371013418894e-05
1700094C10Rik,4.5851770556878164e-05
Gm16168,4.5830685537979905e-05
Gm13563,4.577733230152658e-05
2810002D19Rik,4.55441716807398e-05
9430041J12Rik,4.540477713947319e-05
4930470G03Rik,4.534841840217198e-05
4930513N10Rik,4.5195342912160564e-05
Gm20446,4.510558788663976e-05
Gm17090,4.493977519735732e-05
Gm7580,4.493589847072707e-05
1700040N02Rik,4.4859472297716594e-05
Gm11206,4.4853234630410924e-05
Gm15083,4.477700837027159e-05
E430024P14Rik,4.467053810137434e-05
2900008C10Rik,4.460020458307808e-05
Gm12868,4.445620250730968e-05
Gm15046,4.4453238279789884e-05
Gm14342,4.4421226090142126e-05
D630008O14Rik,4.4329908289124504e-05
Cyp4f41-ps,4.4312734335743755e-05
Zfp407,4.4260205853175556e-05
Gm15527,4.4242550336952585e-05
Gm11491,4.421586098066066e-05
Slit3,4.421362379571477e-05
Gm12609,4.4155001660350046e-05
4930579G18Rik,4.408643670479027e-05
C230004F18Rik,4.402611601635471e-05
Gm11725,4.4008871261777645e-05
Gm9750,4.4001464738114455e-05
Gm15218,4.3990974775488304e-05
Wac,4.396046975728917e-05
Gm16933,4.394395424090193e-05
Gm13845,4.392112703699674e-05
Gm15943,4.369666954884005e-05
1700003F17Rik,4.36902534740576e-05
Gm7457,4.367080387973966e-05
Gm11722,4.365800590790557e-05
2610028E06Rik,4.362158820662567e-05
C230014O12Rik,4.361251935464374e-05
Gt(ROSA)26Sor,4.356423293152195e-05
Gm10785,4.347032710570301e-05
AC119899.1,4.3410289931355474e-05
Gm17354,4.3339181781191485e-05
2310040G07Rik,4.321993369915987e-05
1700011J10Rik,4.317472559227481e-05
Pde4d,4.317154160991292e-05
Gm13963,4.3164554429892034e-05
Gm16279,4.3110131761835904e-05
Gm16108,4.310892547931571e-05
Gm2301,4.308195574202221e-05
linc1563,4.306916726092218e-05
B230398E01Rik,4.3060966406616676e-05
Gm15477,4.301897745290648e-05
Gm13977,4.29396014048732e-05
Gm16552,4.287589726453106e-05
Gm16277,4.282803028092476e-05
Gm12758,4.282381862100056e-05
Gm17071,4.280985634720351e-05
Gm10714,4.277493882385731e-05
Gm15518,4.27244124727352e-05
4930412C18Rik,4.27221970230457e-05
Gm10629,4.260326732535676e-05
Gm13561,4.256964767774526e-05
Gm15886,4.252832052109837e-05
4933431E20Rik,4.2519486369272037e-05
Gm11457,4.2260538935409435e-05
linc1565,4.220202947342128e-05
4930483K19Rik,4.2173568840737336e-05
A830082K12Rik,4.217307984779612e-05
4632427E13Rik,4.215363739040894e-05
Gm10475,4.215354582801539e-05
F730043M19Rik,4.214426583108598e-05
Asap1,4.211604480069944e-05
Gm17233,4.209759701983027e-05
Gm12446,4.2090430104765936e-05
Gm15927,4.2034802562463065e-05
1600002D24Rik,4.2012387174034434e-05
4933413J09Rik,4.185283716978506e-05
Gm16582,4.182084442599222e-05
4930506C21Rik,4.179439756363287e-05
9530051G07Rik,4.1765629544744925e-05
C030047K22Rik,4.1760250404580385e-05
C030005K06Rik,4.173626728746753e-05
Unc5c,4.172537003702686e-05
4930565N06Rik,4.167852229893451e-05
4930417H01Rik,4.156308761583212e-05
Gm11033,4.1545038019698544e-05
Emx2os,4.1465187735253765e-05
Gm13266,4.136053993116487e-05
Gm14546,4.1285288927981944e-05
Gm13211,4.1272429506751495e-05
1700110K17Rik,4.123631161758019e-05
4930473A02Rik,4.104267979766544e-05
2610027K06Rik,4.10218674418934e-05
Gm15535,4.100995000289946e-05
1810062O18Rik,4.094861144790901e-05
Gm16267,4.0903735340869736e-05
2700069I18Rik,4.08437298012535e-05
Tmem56,4.0773771930448576e-05
4933439C10Rik,4.077131464512137e-05
Arid2,4.0683434120278425e-05
Eif4g2,4.0683434120278425e-05
Gm9968,4.064463668276508e-05
1700001L05Rik,4.0621296777337056e-05
Gm16278,4.059345423792092e-05
Gm16070,4.0327003377742397e-05
Gm13936,4.0254947603954266e-05
Gm17135,4.025399689986497e-05
Nrf1,4.020944622574664e-05
9130017K11Rik,4.01216854041738e-05
Gm12002,4.005495840720248e-05
A930028C08Rik,3.9985152329294494e-05
Abhd1,3.9852590116358594e-05
Gm16185,3.984557061702597e-05
Gm15825,3.97314346642867e-05
Dgcr8,3.9729704501377054e-05
Gm15492,3.97269278746234e-05
Gm12981,3.972052037537086e-05
A830036E02Rik,3.970304298395221e-05
Gm16043,3.9592875749845664e-05
Gm15637,3.954785728996487e-05
Gm13919,3.953911125792244e-05
Gm13380,3.950529684642726e-05
9330198N18Rik,3.941652644838477e-05
Gm15506,3.931178211115706e-05
2900079G21Rik,3.9285979031362376e-05
Itsn1,3.9285512248490594e-05
Gm16201,3.925494881584662e-05
AC158998.1,3.922099265420115e-05
1700003D09Rik,3.91214464825861e-05
Gm16549,3.9118865661033226e-05
Gm3294,3.90252680628795e-05
Gm17382,3.901303537053887e-05
Gm20468,3.901303537053887e-05
A530072M11Rik,3.887277160519448e-05
A430035B10Rik,3.886655163340024e-05
Gm14232,3.886655163340024e-05
Gm13944,3.885260603884858e-05
Gm15997,3.8790179173990457e-05
Tanc1,3.8779563422898915e-05
AI480526,3.876706599803978e-05
1700085B03Rik,3.8750589647108246e-05
Gm15686,3.8742046855285944e-05
Gm16126,3.867971564552227e-05
Gm11714,3.861932098470351e-05
1810058I24Rik,3.853902859631251e-05
Gm15496,3.8397037978212336e-05
Gm17201,3.837931371654494e-05
B130055M24Rik,3.83571751133549e-05
4930557C09Rik,3.832385124443944e-05
2010204K13Rik,3.83023218334902e-05
Gm12153,3.824024104757411e-05
Cadm1,3.819911822983865e-05
Ddx39b,3.815135552671246e-05
0610005C13Rik,3.814138013177217e-05
NONMMUG030822,3.809810749382582e-05
5430402O13Rik,3.788396524341396e-05
BC024582,3.787248271020735e-05
Gm16154,3.786778957612256e-05
Sgip1,3.782219026383285e-05
Gm5570,3.78201452807751e-05
Gm15751,3.780056824687462e-05
Gm16537,3.7719186591920276e-05
Gm11100,3.769148710989068e-05
Gm11932,3.759429429713775e-05
4932412D23Rik,3.756031568093131e-05
Gm16172,3.752442001219995e-05
Gm12474,3.74807423404076e-05
4930500J02Rik,3.747720541276214e-05
Cux2,3.743549212000364e-05
Gm16062,3.7312300120289926e-05
Gm11202,3.7256593643195233e-05
Gm15991,3.720746041130053e-05
9130410C08Rik,3.717554705673361e-05
Sfrs18,3.704072028851558e-05
Gm11739,3.7026662397224685e-05
NONMMUG004254,3.687563522977008e-05
Gm10804,3.673867459409344e-05
Gm11632,3.669918827240561e-05
C130036L24Rik,3.6693423946625665e-05
Gm15832,3.657837409041139e-05
A230072E10Rik,3.645897715913724e-05
4932702P03Rik,3.6432528489851944e-05
Bcas3,3.641944505210982e-05
Etl4,3.641944505210982e-05
Jarid2,3.641944505210982e-05
Kpna1,3.641944505210982e-05
NONMMUG033359,3.641944505210982e-05
Ppard,3.641944505210982e-05
Psmd14,3.641944505210982e-05
Tmem135,3.641944505210982e-05
Ube2e2,3.641944505210982e-05
Gm10664,3.639029082484243e-05
D6Ertd474e,3.632139091528108e-05
Gm9725,3.630897337818835e-05
Gm11751,3.629476937164468e-05
Gm16541,3.6238072269005824e-05
Gm15418,3.614217109718435e-05
Gm12146,3.610540925901603e-05
Gm16090,3.610410277811859e-05
Gm10248,3.6061595098242026e-05
Gm20548,3.599659246491569e-05
AW822252,3.5987657159345265e-05
Gm15893,3.5983127406237223e-05
Gm12665,3.596639203780842e-05
linc1500,3.592945375573106e-05
Gm11816,3.5827877003266376e-05
Gm15461,3.5827877003266376e-05
1700064E03Rik,3.578959024523296e-05
Gm15205,3.578066426816955e-05
D430001F17Rik,3.575372649388117e-05
Gm13270,3.575372649388117e-05
2410137F16Rik,3.572836436834402e-05
4930505H01Rik,3.572506862192469e-05
1700023L04Rik,3.566849782014135e-05
Gm11365,3.566791443890815e-05
Usp7,3.566035498948359e-05
Gria3,3.558161667446174e-05
Lrrc8d,3.557507575785866e-05
Apbb2,3.553933641642479e-05
Cald1,3.553933641642479e-05
Nckap5,3.553933641642479e-05
Dtnb,3.5535477470599216e-05
Gm17023,3.5534606182040005e-05
Gm17202,3.553223330225012e-05
Gm15857,3.5529453011578565e-05
2700086A05Rik,3.5467166546912964e-05
Frmd4b,3.544614513300045e-05
Gm20470,3.5418010169791616e-05
Gm11884,3.539130795290385e-05
Gm15747,3.535777677268892e-05
Gm14582,3.513042915163068e-05
Gm15584,3.513042915163068e-05
A330050B17Rik,3.508419293240642e-05
Tor1aip1,3.505076476749058e-05
Gm17139,3.5047885949507724e-05
A230009B12Rik,3.5045204263604316e-05
Gm12360,3.502782389207101e-05
A830012C17Rik,3.5027504321637215e-05
Raly,3.4999555334983675e-05
Gm16124,3.497080228559927e-05
Gm12116,3.4922840220150876e-05
A330040F15Rik,3.491264542523275e-05
Gm16271,3.490361203742821e-05
4921518J05Rik,3.4891686361916475e-05
1110035M17Rik,3.486289904142614e-05
Gm13219,3.468343721362203e-05
Gm16235,3.465331022402901e-05
6720416L17Rik,3.4529803627516774e-05
Gm10574,3.452570542648335e-05
Cdk8,3.450815360681628e-05
Parva,3.450815360681628e-05
Tmem164,3.450398717345278e-05
Gm11376,3.445632263091513e-05
9330154K18Rik,3.437814956818665e-05
Gm15344,3.433797346968691e-05
Inpp5a,3.426796650257072e-05
4930552N02Rik,3.4267252350755956e-05
Gm15813,3.4207759736594145e-05
Lrp6,3.4116866361596555e-05
4930412M03Rik,3.41008523491418e-05
Gm15862,3.408348560950245e-05
Gm17024,3.402524675280217e-05
Hnrnpl,3.401179478245455e-05
AC139063.1,3.399465947002947e-05
Gm16976,3.396848045800037e-05
Gm16151,3.390923178940792e-05
9230115E21Rik,3.389019484548284e-05
Gm12841,3.385777725457636e-05
Gm16534,3.379979803030023e-05
Gm13713,3.379276662246421e-05
Gm11613,3.3776208610137936e-05
Macrod2,3.3746785467044025e-05
Gm16984,3.37217316773552e-05
Gm15674,3.367550720165788e-05
4933425H06Rik,3.3604880551188834e-05
E230016K23Rik,3.35910387627129e-05
4930533B01Rik,3.3546267612490856e-05
Gm16724,3.344673595752759e-05
B230209K01Rik,3.344028296501535e-05
Gm13780,3.3410353960071214e-05
Gm13111,3.338298275961501e-05
Gm15679,3.338298275961501e-05
Lrp1b,3.3372695188457085e-05
Sema6d,3.3372695188457085e-05
Tcp1,3.328086509609153e-05
Sorcs2,3.326769409857135e-05
Gm13883,3.321350305255639e-05
1700081H22Rik,3.320019995221972e-05
Gm12576,3.317628386521152e-05
Mrpl33,3.3158454991949014e-05
Adam23,3.311245588094402e-05
Dst,3.30920081886046e-05
4930419G24Rik,3.3086553635239115e-05
2010320O07Rik,3.3066551909673845e-05
Gm16722,3.305572001801105e-05
Gm20404,3.3037396278257085e-05
Gm11823,3.3000311452054945e-05
Gm15594,3.3000311452054945e-05
Gm13269,3.2959620164141124e-05
3100003L05Rik,3.2884616090534436e-05
1700123M08Rik,3.282655256839616e-05
NONMMUG009928,3.273274822284879e-05
Auts2,3.272881605682336e-05
Ncor2,3.272881605682336e-05
Pard3,3.272881605682336e-05
Gm16046,3.2724474001902284e-05
Gm14280,3.270243395045287e-05
Pgs1,3.269561586008389e-05
5330439A09Rik,3.254861156395489e-05
BB031773,3.2438748493212895e-05
Gm13028,3.2438748493212895e-05
Gm16156,3.243336888704273e-05
Gm8619,3.24066981577311e-05
4932435O22Rik,3.238967763444276e-05
Gm15810,3.237084493039469e-05
Gm13710,3.236029907593828e-05
Gm12023,3.235431688782146e-05
Atf2,3.234697747924124e-05
Wwox,3.234697747924124e-05
6530401F13Rik,3.234017365205783e-05
Gm14329,3.226727407096337e-05
Spata5,3.223905372497951e-05
Rpl7a,3.2177471946502536e-05
A130049A11Rik,3.2172097054673336e-05
Gm15648,3.214752716883987e-05
BB365896,3.213508580537707e-05
AI847159,3.206851136410063e-05
C030013C21Rik,3.206851136410063e-05
Gm13644,3.204573318489887e-05
Ccnd3,3.1988152925363446e-05
Eif4g1,3.1988152925363446e-05
Nfat5,3.1988152925363446e-05
9530048J24Rik,3.1987042450451686e-05
Gm15860,3.1987042450451686e-05
Gm12905,3.193673856788592e-05
Gm13187,3.193420643328493e-05
A530017D24Rik,3.192192363789513e-05
Gm17112,3.191974314379366e-05
Mad1l1,3.189480496755085e-05
Gm16076,3.1848152143573263e-05
Gm12092,3.1845599780014016e-05
Gm11583,3.1832777060945845e-05
4921518K17Rik,3.183201862589698e-05
Akap13,3.179570002365279e-05
C79798,3.178868017970055e-05
Gm11842,3.17699093735686e-05
4933421O10Rik,3.1751758180214264e-05
1700087M22Rik,3.1750661646251716e-05
Gm16876,3.1743610058604244e-05
Gm16008,3.171821604437688e-05
Gm4409,3.169782776997716e-05
Gm16536,3.168783406096914e-05
Gm20512,3.1648522843057294e-05
Gm11052,3.161417960043347e-05
1700047F07Rik,3.1598062906747985e-05
C630043F03Rik,3.159711075800882e-05
Gm12718,3.15913395966212e-05
E130006D01Rik,3.156533430710064e-05
Gm13807,3.153154198058635e-05
Gm15208,3.1513609113599824e-05
Gm16725,3.146015523815342e-05
Huwe1,3.145972276029457e-05
Luzp1,3.145972276029457e-05
Gm15892,3.141348516201746e-05
Gm16226,3.139848409411535e-05
Etohd2,3.139442855555036e-05
Tpm4,3.132868247672398e-05
Gm13684,3.119440941370931e-05
1810059H22Rik,3.117751715700665e-05
A930019D19Rik,3.1081301146974365e-05
Lphn3,3.1079201868935134e-05
Gm16835,3.107411819915861e-05
Gm14033,3.098246390279165e-05
Eif4a2,3.097490327910276e-05
Tcf7l2,3.097490327910276e-05
Gm15419,3.0955868051508594e-05
A430018G15Rik,3.093682277049313e-05
4921534H16Rik,3.091980105059091e-05
A330102I10Rik,3.091980105059091e-05
1700056N10Rik,3.089818152642331e-05
Gm13562,3.089184035625228e-05
Gm15563,3.088264516198786e-05
Mphosph8,3.077135139056755e-05
Smim1,3.073371059342022e-05
Gm12925,3.069630817007292e-05
Arfip1,3.063347815650412e-05
Bnc2,3.063347815650412e-05
Gm16322,3.0621195697499584e-05
4930451E10Rik,3.0603613628673297e-05
Gm16568,3.057418231269699e-05
linc1289,3.055650308776046e-05
Grb10,3.052201624702984e-05
Gm12694,3.0511643901446776e-05
Gripap1,3.0480055771885096e-05
Gm16341,3.034312117458343e-05
Gm13849,3.0313713095698124e-05
Gm12655,3.0310145195096953e-05
Gm14093,3.0308856165922153e-05
Brd3,3.020603499665763e-05
Gm14015,3.006782277920842e-05
8430419K02Rik,3.0021202820214148e-05
AL772190.1,2.997448941689184e-05
Flcn,2.997448941689184e-05
Ntm,2.997448941689184e-05
Slc39a11,2.997448941689184e-05
Gm15408,2.9956023334329487e-05
Grin2b,2.993561635612916e-05
Gm17114,2.9932760100212024e-05
Gm12473,2.9884073169994698e-05
